date,city,cargo on y/n,cargo off y/n,packages on #,packages off #,goods-on name,goods-off name,
1877-06-30,Kut,0,0,,,,,lots
1877-06-30,Amara,0,0,,,,,cargo
1877-07-03,Garmat Ali (quarantine),1,0,,,"1335 packages = 82,000 okkas; 50 tons coal",,"498 packages of ""Euphrates"" through, 837 packages of ""Craighforth"" of Sassoon"
1877-07-04,Amara,0,1,,4,,4,
1877-07-05,Kut,1,1,,67,90 bales wool,67,
1877-07-17,Baghdad,1,0,,,"1800 bags wheat, 300 bales wool",,
1877-07-20,Kut,1,1,,,11 dubbes ghee,some cargo,
1877-07-21,Amara,1,1,,,27 dubbes ghee,cargo,
1877-07-23,Maghil,1,1,,,45 tons coal,200 packages grain and wool,
1877-07-23,Basra,0,1,,,,25 packages through cargo,
1877-07-24,Basra,1,0,528,,528,,"188 packages through of ""Mesopotamia"""
1877-07-25,Amara,1,1,,11,"40 packages wool, hides",11,
1877-07-26,Ali Gharbi,1,0,,,85 bales wool,,
1877-07-26,Kut,1,1,,,"84 bales wool, 10 skins ghee",16 bags coffee,
1877-07-27,Gherara,0,1,,,,letter,letter from Clements to Henry
1877-07-31,Baghdad,1,0,,,"grain, wool",,
1877-08-01,Baghdadieh,0,1,,,,"watermelon, tobacco",from Telhaga for Arbid
1877-08-02,Kut,0,1,,80,,80,
1877-08-03,Amara,0,1,,8,,8,
1877-08-04,Maghil,0,1,,,,letters,Carter's letters
1877-08-06,Maghil,1,0,,,"70 tons coal, 450 packages",,
1877-08-07,Amara,0,1,,,,1 bale,
1877-08-09,Kut,1,1,,18,20 bales wool,18,
1877-08-13,Baghdad,1,0,,,"wool, 85 taghars wheat",,
1877-08-14,Baghdad,0,0,,,,,cargo up to No 51
1877-08-17,Gherara,1,0,,,cow,,cow of Nasir Pasha
1877-08-18,[boat of Haji Abdulhamid],0,1,,,,2 bags flour,
1877-08-18,Kut,0,1,,59,,59,
1877-08-22,Amara,0,1,,100,,100,
1877-08-23,Maghil,0,1,,,,cow,
1877-08-24,Basra,1,0,360,,360,,"through cargo of ""Umballa"""
1877-08-24,Maghil,1,0,,,40 tons coal,,
1877-08-25,Amara,1,0,,,24 bales wool,,
1877-08-30,Baghdad,1,0,,,"1000 bags wool, 150 bales wool, other merchants' cargo",,
1877-09-02,Kut,1,1,,40,4 tons coal,40,
1877-09-03,Amara,0,1,,85,,85,
1877-09-04,Maghil,0,1,,,,letters,
1877-09-04,Basra,0,1,,,,"24 packages mail cargo, 80 bales wool, Basra cargo",
1877-09-04,Maghil,1,0,,,40 tons coal,,
1877-09-05,Basra,1,1,187,,187,1000 bags wheat,"goods-on through cargo of ""Coconada"""
1877-09-06,Amara,1,1,,3,little cargo,3,
1877-09-07,Kut,0,1,,,,"1 bale, 10 planks",
1877-09-10,Baghdad,0,1,,,,"stores, planks",
1877-09-25,Baghdad,1,0,,,"dates in skins, merchants' cargo",,
1877-09-26,Baghdad,1,0,,,80 skins dates,,
1877-09-29,Kut,1,0,,,6 tons coal,,
1877-09-30,Amara,0,1,,8,,8,
1877-10-01,Maghil,1,0,,,40 tons logwood,,wood for Lynch
1877-10-02,Basra,1,1,,,330 bales piece goods,dates,
1877-10-02,Maghil,1,0,,,"logwood, coal",,
1877-10-04,Amara,1,0,,,skins,,
1877-10-08,Baghdad,1,0,,,"dates, other cargo",,
1877-11-06,Baghdad,1,0,,,skins of dates,,dates for Europe
1877-11-07,Baghdad,1,0,,,1128 skins dates,,dates of Lynch
1877-11-08,Baghdad,1,0,,,372 skins dates,,dates of Lynch
1877-11-10,Kut,0,1,,,,cargo,
1877-11-11,Amara,0,1,,,,lots cargo,
1877-11-11,Qurna,0,1,,,,5 bales,
1877-11-11,Maghil,0,1,,2669,,2669,
1877-11-12,Maghil,1,1,,,coal,cargo,
1877-11-13,Basra,1,0,,,"50 packages, 1 bale, 40 tons coal",,"packages for Amara, Kut, bale for Baghdad"
1877-11-13,Maghil,1,0,,,some spirit,,
1877-11-14,Amara,1,1,,35,"hides, skins",35,"coffee, cloth"
1877-11-15,Kut,0,1,,12,,12,
1877-11-20,Baghdad,0,1,,63,,63,
1877-11-21,Baghdad,1,0,,,"dates, wool",,cargo up to No 41
1877-11-22,Baghdad,1,0,,,"dates, wool",,"cargo up to No 62, mostly for ""Mesopotamia"""
1877-11-23,Baghdad,1,0,,,"205,000 okkas",,
1877-11-25,Kut,1,1,,85,5 tons coal,85,
1877-11-26,Amara,1,1,,94,4 tons coal,94,
1877-11-26,Qurna,0,1,,,,2 bales,
1877-11-29,Maghil,0,1,,,,cargo for Mesopotamia,
1877-12-01,Kut,1,0,,,"few bales skins, twist",,
1877-12-05,Baghdad,1,0,,,dates,,
1877-12-06,Baghdad,0,0,,,,,cargo for Mesopotamia
1877-12-07,Baghdad,1,0,,,wool,,
1877-12-09,Kut,0,1,,,,lots cargo,
1877-12-10,Amara,0,1,,,,cargo,
1877-12-12,Maghil,1,1,,,coal,"569 bales wool; bales of silk, gallnuts, dates",
1877-12-13,Basra,1,1,120,68,120,68,
1877-12-13,Maghil,1,0,,,"5500 okkas cargo, 40 tons coal",,
1877-12-15,Amara,0,1,,,,2 bales,
1877-12-16,Kut,0,1,,,,7 bales gunnies,
1877-12-17,Gherara,0,1,,,,letters,
1877-12-24,Baghdad,0,1,,141,,141,
1877-12-27,Baghdad,1,0,,,"100 taghars wheat in 1400 bags - 101,000 okkas; total 200,000 okkas",,
1877-12-29,Kut,1,1,,18,"85 bags sesame, 5 tons coal",18,sesame of Lynch
1877-12-30,Amara,0,1,,40,,40,
1877-12-31,Qurna,0,1,,,,10 bales,
1878-01-01,Basra,0,1,,21,,21,goods-off for mail str
1878-01-02,Basra,1,1,,,"667 packages, 112 bales PZO (?), merchants cargo",Basra cargo,"packages through, PZO for Persia"
1878-01-02,Maghil,0,0,,,,,"towing 3 boats full of cargo, coal boat"
1878-01-03,Maghil,0,1,,,,"1348 bags wheat - 93,141 okkas",
1878-01-04,Amara,1,0,,,hides,,
1878-01-07,Gherara,0,1,,,,letters,
1878-01-10,Baghdad,1,0,,,"wool, cargo - 80,000 okkas total",,General Cargo to No 53
1878-01-12,Kut,0,1,,51,,51,
1878-01-13,Amara,0,1,,36,,36,
1878-01-14,Qurna,0,1,,,,4 bales,
1878-01-14,Maghil,1,0,,,coal,,
1878-01-15,Basra,1,0,179,,179,,through cargo
1878-01-16,Basra,1,0,,,"33,000 okkas",,
1878-01-16,Maghil,1,0,,,41 tons coal,,
1878-01-17,Amara,1,1,,,hides,2 bales cloth,
1878-01-24,Baghdad,1,0,,,"25,000 okkas",,merchants' cargo for river
1878-01-25,Baghdad,1,0,,,"3 horses, 2 donkeys",,
1878-01-25,Kut,0,1,,60,,60,
1878-01-26,Sheikh Saad,0,1,,7,,7,
1878-01-26,Amara,0,1,,,,"37, 3 horses, 2 donkeys",
1878-01-27,Qurna,0,1,,,,3 bales,
1878-01-27,Maghil,0,0,,,,,towing two boats w Turkish marines of Khalid Bey
1878-01-28,Basra,1,1,110,249,110,249,"goods-off Basra cargo; goods-on through from ""Coconada"""
1878-01-30,Basra,1,0,19,,19,,"cargo of ""Keiteur"""
1878-01-30,Maghil,1,0,,,coal,,
1878-01-31,Amara,1,1,,,few packages,2 bales,
1878-02-01,Kut,0,1,,,,few,
1878-02-02,Baruda,0,0,,,,,tried to find lost anchor
1878-02-04,Baghdad,0,1,,200,,200,
1878-02-06,Baghdad,0,0,,,,,Cargo up to No 27
1878-02-07,Baghdad,0,0,,,,,"cargo for Europe for ""Patna"" up to No 53"
1878-02-09,Kut,1,1,,78,700 bags wheat and sesame,78,wheat and sesame of G Asfar and Eliahu Someykh
1878-02-09,Sheikh Saad,0,1,,,,17 empty dubbes,
1878-02-10,Amara,0,1,,70,,70,
1878-02-10,Qurna,0,1,,10,,10,
1878-02-10,Maghil,1,0,,,coal,,
1878-02-12,Basra,1,0,970,,970,,"900 packages through by ""Umballa,"" 70 local cargo"
1878-02-12,Maghil,1,0,,,40 tons coal,,coal for Baghdad wool press of Lynch bros
1878-02-13,Amara,1,0,,,hides,,
1878-02-14,Kut,0,1,,,,2 bales,
1878-02-15,[City of London],0,1,,,,4 tons coal,
1878-02-20,Baghdad,0,1,,1000,,1000,
1878-02-21,Baghdad,0,0,,,,,cargo up to No 64
1878-02-22,[boat of Ali el-Agab],1,0,,,70 bags wheat,,
1878-02-22,Kut,0,1,,101,,101,
1878-02-23,Amara,0,1,,105,,105,
1878-02-24,Qurna,0,1,,14,,14,
1878-02-24,Maghil,0,1,,,,letters,letters for Carter
1878-02-26,Basra,1,0,1031,,1031,,"831 of ""Arago,"" 200 local packages"
1878-02-26,Maghil,1,0,,,35 tons coal,,
1878-02-27,Qurna,0,1,,,,letter,
1878-02-27,Mounds of Drewesh,0,1,,,,2 belems,for Woodhouse party - towed up
1878-02-27,Amara,1,0,,,hides,,
1878-02-28,Kut,0,1,,10,,10,
1878-03-02,Gherara,0,1,,,,letters,
1878-03-12,Baghdad,0,0,,,,,cargo up to No 18
1878-03-13,Baghdad,1,0,,,400 bags millet,,cargo up to No 44 + through cargo
1878-03-14,Kut,0,1,,50,,50,
1878-03-14,Sheikh Saad,0,1,,,,2 bales,
1878-03-14,Ali Gharbi,0,1,,,,cargo,
1878-03-15,Amara,0,1,,40,,40,
1878-03-15,Qurna,0,1,,,,9 bales,
1878-03-15,Maghil,1,0,,,40 tons coal,,
1878-03-18,Basra,1,0,,,"150 cases sugar; total cargo 80,000 okkas",,"sugar of ""Java"""
1878-03-19,Amara,1,0,,,hides,,
1878-03-20,Flefleh,0,1,,,,money,
1878-03-20,Ali Gharbi,0,1,,,,money,
1878-03-20,Kut,1,0,,,"20 bales hair, ghee",,
1878-03-27,Baghdad,0,0,,,,,cargo up to No 27
1878-03-28,Baghdad,1,0,,,"carriage, 10 cases",,free for Collector of Customs - belongs to Akif Pasha; Cargo up to No 80
1878-03-29,Kut,0,1,,154,,154,
1878-03-30,Sheikh Saad,0,1,,24,,24,
1878-03-30,Ali Gharbi,0,1,,6,,6,
1878-03-30,Amara,0,1,,170,,170,
1878-03-31,Qurna,0,1,,15,,15,
1878-03-31,Maghil,0,1,,,,letters,
1878-03-31,Maghil,1,1,,,40 tons coal,"cargo for ""Mesopotamia""",
1878-04-01,Basra,1,0,1774,,1774,,"cargo of ""Pachumba""; also cargo of ""Hallamshire"""
1878-04-02,Basra,1,0,,,"100,000 okkas",,
1878-04-03,Qurna,1,0,,,2 boats of hides,,hides of Yousif Ni'man for Pacaci
1878-04-03,Amara,1,1,,,body of Ja'far's mother,12 baskets henna,
1878-04-05,Kut,0,1,,,,4 bales,
1878-04-11,Baghdad,1,0,,,bags narghile tobacco,,"River cargo to No 61; tobacco for Port Said and Beyrut via ""Mesopotamia"""
1878-04-12,Kut,0,1,,33,,33,
1878-04-13,Amara,0,1,,212,,212,
1878-04-14,Qurna,0,1,,,,8 bales,
1878-04-14,Maghil,0,1,,,,letters,Mr Carter's letters
1878-04-14,Maghil,1,1,,15000,coal,"15,000","goods-off for ""Mesopotamia"""
1878-04-15,Basra,1,0,5570,,5570,,"912 bales ""Mesopotamia,"" 2777 packages other steamers through, 1881 of ""Assyria"""
1878-04-16,Basra,1,0,,,"206,000 okkas",,
1878-04-17,Amara,1,0,,,10 tons coal,,
1878-04-19,Sheikh Saad,1,0,,,100 bales wool,,"50 bales Lynch, 50 bales Pacaci, Kubba"
1878-04-19,Kut,1,0,,,"10 tons coal; 204 bales wool; trip total 228,843 okkas, 85,537.25 gsp",,"188 Lynch, 16 Muhammad Rida Khanak"
1878-04-26,Kut,1,1,,45,15 bales wool,45,wool for Pacaci for Basra via Mustafa
1878-04-27,Sheikh Saad,0,1,,,,"4 packages, money",
1878-04-27,Ali Gharbi,0,1,,,,money,
1878-04-27,Amara,1,1,,60,coal,60,
1878-04-28,Qurna,0,1,,,,1 bale,
1878-04-28,Maghil,0,1,,,,letters,"letters for Col Nixon, Mr Carter"
1878-04-28,Maghil,1,1,,367,20 tons coal,367,"cargo for ""Mesopotamia"""
1878-04-29,Basra,1,0,,,1898 + others,,"cargo of ""Assyria,"" 908 of last week's mail ""Socotra,"" 990 of this mail ""Punjab,"" ""Mesopotamia"""
1878-05-01,Amara,1,0,,,coal,,
1878-05-03,Kut,1,0,,,"coal, 200 bales wool",,wool of Lynch
1878-05-10,Kut,0,1,,41,,41,
1878-05-11,Ali Gharbi,1,0,,,"24 bales wool, 2 bales abbas",,wool of Pacaci Kubba for Basra
1878-05-11,Amara,0,1,,140,,140,
1878-05-12,Qurna,0,1,,,,11 bales,
1878-05-12,Maghil,0,1,,,,letters,
1878-05-14,Basra,1,0,1507,,1507,,through cargo of Arcot
1878-05-14,Maghil,1,0,,,coal,,
1878-05-15,Amara,1,1,,,10 tons coal,2 bales,
1878-05-23,Baghdad,1,0,,,"cargo, 110 bales wool",,cargo for river
1878-05-24,Kut,0,1,,50,,50,
1878-05-24,Sheikh Saad,0,1,,24,,24,
1878-05-25,Amara,0,1,,53,,53,
1878-05-25,Qurna,0,1,,,,"10 packages, 2 bales",
1878-05-27,Maghil,1,0,,,coal,,
1878-05-28,Qurna,1,0,,,Turkish mail,,
1878-05-29,Amara,1,0,,,coal,,
1878-05-30,Kut,1,0,,,coal,,
1878-06-06,Baghdad,1,0,,,cargo,,"all consigned to Grey Mackenzie for ""Agra"" for Europe"
1878-06-07,Baghdad,1,0,,,70 bales wool,,pressed in Lynch press
1878-06-07,Kut,1,1,,,"4 tons coal, 25 bales wool",cargo,wool of Mustafa
1878-06-08,Amara,1,1,,60,"50 bales wool, coal",60,wool for Hotz and Co
1878-06-09,Maghil,0,1,,,,letters,letters of Carter
1878-06-10,Basra,0,1,,590,,590,through cargo for Mackenzie
1878-06-11,Maghil,1,0,,,20 tons coal,,
1878-06-12,Azair,0,0,,,,,"towing mashufs for Ashraf Pasha, Sheikh Sheja"
1878-06-12,Amara,1,0,,,10 tons coal,,
1878-06-14,Kut,1,0,,,coal,,
1878-06-18,Baghdad,1,1,,,wool,cargo,
1878-06-20,Kut,1,1,,34,"86 bales wool, 29 dubbes ghee, 50 skins ghee",34,"wool of Naum Abud, ghee of Seyyid Hamud"
1878-06-20,Amara,1,1,,35,"68 bales wool, 1 bale abbas",35,
1878-06-21,Basra,1,1,,,400 cases sugar,wool,sugar of Lynch
1878-06-22,Maghil,1,0,,,"40 tons coal, 25 tons hoop iron, steam engines",,"hoop iron of Lynch, engines for Col Nixon to build steamship"
1878-06-23,Amara,1,0,,,30 bales wool,,
1878-06-24,Sheikh Saad,0,1,,,,money,
1878-06-25,Kut,1,0,,,"329 bales wool, some dubbes ghee",,wool of 12 shippers
1878-07-02,Baghdad,0,0,,,,,"cargo for England for ""Patna"""
1878-07-03,Baghdad,1,0,,,wool,,
1878-07-04,Kut,0,1,,26,,26,
1878-07-04,Sheikh Saad,0,1,,,,"cargo, money",
1878-07-05,Amara,0,1,,50,,50,
1878-07-08,Maghil,1,0,2918,,2918,,through packages from Patna
1878-07-09,Amara,1,0,,,10 tons coal,,
1878-07-10,Kut,1,0,,,12 tons coal,,
1878-07-17,Kut,1,1,,,60 bales wool,cargo,wool of Shlomo Akerib
1878-07-18,Ali Gharbi,1,0,,,39 bales wool,,wool of Seyyid Kaduri of Ibrahim Zibad
1878-07-18,Amara,0,1,,50,,50,
1878-07-19,Qurna,0,1,,,,10 bales,
1878-07-19,Maghil,1,1,,,coal,102 bales wool,wool of Lynch
1878-07-20,Basra,0,1,,,,"241 bales wool, cargo","wool for Mackenzie for ""Java"""
1878-07-21,Basra,1,0,1654,,1654,,"980 packages custom house, 674 packages ""Calcutta"""
1878-07-22,Amara,1,0,,,hides,,
1878-07-23,Kut,1,1,,,"140 bales wool, 5 tons coal",4 bales,wool of Lynch
1878-08-01,Baghdad,1,0,,,wool,,
1878-08-02,Kut,1,1,,131,coal,131,
1878-08-03,Amara,1,1,,124,30 large drums ghee,124,ghee for Abud-Marine at Basra
1878-08-04,Maghil,1,0,,,coal,,
1878-08-05,Maghil,1,0,,,60 casks coppers,,
1878-08-07,Amara,1,0,,,10 tons coal,,
1878-08-14,Baghdad,1,0,,,wool,,"wool for ""Mesopotamia,"" mail str ""Assyria"""
1878-08-17,Azizieh,0,1,,,,3 bales gunnies,gunnies of Naum Abud
1878-08-17,Kut,0,1,,116,,116,
1878-08-18,below Sheikh Saad,0,1,,,,cargo,
1878-08-18,Amara,0,1,,78,,78,
1878-08-19,Qurna,0,1,,,,2 bales,
1878-08-20,Basra,1,1,,,"962, incl 645 bars iron",339 bales wool,"wool for Mackenzies' steamers; goods-on through of ""India"""
1878-08-20,Maghil,1,1,,,30 tons coal,"120 bales pressed wool, 100 bales unpressed wool",
1878-08-21,Amara,1,1,,25,"5 tons coal, some cargo",25,
1878-08-22,Kut,1,0,,,"120 bales wool, coal",,wool of Lynch
1878-08-27,Baghdad,0,0,,,,,"cargo for England for ""Assyria"", ""Mesopotamia"""
1878-08-28,Baghdad,0,0,,,,,river/Basra cargo up to No 60
1878-08-30,Kut,0,1,,133,,133,
1878-08-31,Amara,0,1,,70,,70,
1878-09-01,Qurna,0,1,,,,6 bales,
1878-09-01,Basra,0,1,,418,,418,"through cargo for ""Assyria"""
1878-09-03,Maghil,1,1,,,coal,wool,wool of Lynch
1878-09-04,Amara,1,0,,,coal,,
1878-09-05,Ali Gharbi,1,0,,,milk,,for 2nd mate Perry who is ill
1878-09-05,Kut,1,0,,,coal,,
1878-09-11,Baghdad,1,0,,,wool,,"cargo of Mr Darby, Selman, Artin"
1878-09-12,Baghdad,1,0,,,"trip total 114,588 okkas; 27,835.25 gsp",,
1878-09-14,Kut,1,1,,60,6 tons coal,60,
1878-09-15,Amara,0,1,,27,,27,
1878-09-15,Qurna,0,1,,,,letters,
1878-09-16,Basra,0,1,,195,,195,"cargo for mail str ""Arcot"""
1878-09-17,Basra,1,0,900,,900,,"cargo of ""Arcot"""
1878-09-17,Maghil,1,0,,,"40 tons coal; trip total 88,648 okkas; 39,696.5 gsp",,
1878-09-18,Amara,1,1,,,hides,8 bales piece goods,
1878-09-19,Kut,0,1,,13,,13,
1878-09-21,Gherara,0,1,,,,letters,
1878-09-25,Baghdad,1,0,,,"trip total 25,224.75 gsp; 100,574 okkas",,
1878-09-26,Kut,0,1,,14,,14,
1878-09-27,Amara,0,1,,45,,45,
1878-09-28,Qurna,0,1,,,,11 bales,
1878-09-28,Maghil,0,1,,,,letters,letters for Carter
1878-10-01,Basra,0,0,,,,,"cargo of ""Radnorshire"""
1878-10-01,Maghil,1,0,,,"35 tons coal; trip total 113,125 okkas; 44,530 gsp",,
1878-10-01,Qurna,1,0,,,letters,,
1878-10-02,Amara,1,0,,,5 tons coal,,
1878-10-03,Kut,0,1,,5,,5,
1878-10-05,Gherara,0,1,,,,letters,
1878-10-07,Baghdad,1,0,,,"wool, narghila tobacco, dates, seeds",,
1878-10-09,Baghdad,1,0,,,"trip total 156,900 okkas; 52,668 gsp; passenger luggage 11,850 okkas",,
1878-10-11,Kut,0,1,,19,,19,
1878-10-12,Amara,0,1,,15,,15,
1878-10-13,Maghil,0,1,,,,letters,letters for Carter
1878-10-14,Basra,1,0,747,,747,,"through cargo from ""Agra"""
1878-10-15,Maghil,1,0,,,"40 tons coal, 56 bales cargo; trip total 33,055 gsp; 78,697 okkas",,"cargo from ""Marlborough"""
1878-10-16,Amara,0,1,,29,,29,
1878-10-18,Zumbaraniye,1,0,,,199 skins of dates,,"left by ""City of London"" "
1878-10-23,Baghdad,1,0,,,"trip total 162,214 okkas; 58,839 gsp",,
1878-10-23,Gherara,1,0,,,"100 bales unpressed wool, 1 horse",,left behind by City of London
1878-10-24,,1,0,,,"11,000 okkas passenger luggage",,
1878-10-25,Kut,1,1,,28,300 skins dates,28,dates of Eliahu Amber
1878-10-27,Amara,1,1,,5,coal,5,
1878-10-27,Qurna,0,1,,,,letters,
1878-10-29,Basra,1,0,316,,316,,through cargo of Kilwa
1878-10-29,Maghil,1,0,,,"40 tons coal; trip total 59,108 okkas; 26,745.75 gsp",,
1878-10-30,Amara,1,1,,35,bales wool,35,
1878-11-04,Baghdad,1,0,,,dates,,dates of Shekoory Abud
1878-11-05,Baghdad,1,0,,,"trip total 140,248 okkas; 47,545.75 gsp",,
1878-11-07,Kut,0,1,,20,,20,
1878-11-08,Amara,1,1,,16,4 tons coal,16,
1878-11-08,Maghil,0,1,,,,letters,letters for Carter
1878-11-10,Maghil,1,0,,,"coal; trip total 62,622 okkas; 36,170.5 gsp",,
1878-11-11,Qurna,1,0,,,letters,,
1878-11-11,Amara,1,1,,,"cargo, hides",1 bale,
1878-11-18,Baghdad,1,0,,,"dates, 360 bales wool, other cargo",,
1878-11-19,Baghdad,1,0,,,"trip total 172,550 okkas; 57,476.5 gsp",,
1878-11-19,Gherara,1,0,,,11 horses,,
1878-11-21,Kut,1,1,,65,2 tons coal,65,
1878-11-23,Amara,0,1,,76,,76,
1878-11-23,Maghil,0,1,,,,letters,letters for Carter
1878-11-25,Maghil,1,0,,,"40 tons coal; trip total 66,878 okkas; 35,176 gsp",,
1878-11-26,Amara,1,1,,,"cargo, hides",5 bales,
1878-12-02,Baghdad,0,0,,,,,lots small shipments
1878-12-03,Baghdad,1,0,,,"trip total 87,478 okkas; 30,136.25 gsp",,
1878-12-03,Gherara,1,0,,,1 horse,,
1878-12-05,Kut,1,1,,40,coal,40,
1878-12-06,Amara,0,1,,60,,60,
1878-12-07,Maghil,1,0,,,1 bale wool,,
1878-12-09,Basra,1,0,789,,789,,"730 cargo of Java, 45 cargo of Cacutta, 14 cargo of Purulia"
1878-12-10,Maghil,1,0,,,"trip total 108,270 okkas; 50,072 gsp",,
1878-12-12,Kut,0,1,,,,2 bales,
1878-12-23,Baghdad,0,0,,,,,lots small shipments
1878-12-24,Gherara,1,0,,,"trip total 40,743.5 gsp; 136,550 okkas",,
1878-12-25,Azizieh,1,0,,,"1638 skins of dates - 55,540 okkas",,"for England, shipped by a Jew"
1878-12-28,Kut,1,1,,22,coal,22,
1878-12-30,Amara,1,1,,40,coal,40,
1879-01-01,Basra,0,0,,,,,"cargo of ""Simla,"" ""Malda,"" ""Socotra,"" ""Assyria"""
1879-01-05,Amara,1,0,,,5 tons coal,,
1879-01-13,Baghdad,0,0,,,,,lots small shipments
1879-01-15,Azizieh,1,0,,,370 skins dates,,
1879-01-16,Kut,0,1,,70,,70,
1879-01-17,Amara,0,1,,67,,67,
1879-01-18,Maghil,1,0,,,coal,,
1879-01-20,Maghil,1,0,,,1 spar,,spar for Lynch
1879-01-21,Amara,1,1,,18,coal,18,
1879-01-25,Gherara,0,1,,,,4 horses,
1879-01-29,Baghdad,1,0,,,600 bales wool,,
1879-01-31,Kut,0,1,,36,,36,
1879-02-01,Amara,1,1,,70,coal,70,
1879-02-01,Maghil,1,0,,,60 tons coal,,
1879-02-03,Basra,1,0,,,"1098; trip total 90,238 okkas",,"422 of ""Agra,"" 676 of ""Oriental"""
1879-02-11,Baghdad,1,0,,,300 bales wool,,wool of Lynch
1879-02-14,Kut,0,1,,44,,44,
1879-02-16,Amara,0,1,,28,,28,
1879-02-18,Basra,0,0,,,,,"cargo of ""Abyssinia"""
1879-02-18,Maghil,1,0,,,coal,,
1879-02-19,Qurna,0,1,,,,belem,"had towed up for ""Agra"" officers"
1879-02-28,Kut,0,1,,25,,25,
1879-03-01,Amara,0,1,,63,,63,
1879-03-01,Maghil,1,0,,,coal,,
1879-03-03,Maghil,1,0,,,20 tons coal,,
1879-03-04,Amara,0,1,,13,,13,
1879-03-11,Baghdad,1,0,,,"271 bales wool, 62 bales oil waste, 350 skins dates",,"wool of Lynch, dates of Rezooki Abud"
1879-03-13,Kut,0,1,,7,,7,
1879-03-14,Amara,0,1,,15,,15,
1879-03-14,Maghil,1,0,,,coal,,
1879-03-17,Amara,0,1,,,,4 bales cloth,
1879-03-18,Kut,0,1,,,,1 bale,
1879-03-20,Gherara,0,1,,,,letters,
1879-03-25,Gherara,1,0,,,2 horses,,horses of Commander Cameron
1879-04-05,Baghdad,0,1,,,,"170,000 okkas",
1879-04-15,Baghdad,1,0,,,"trip total 31,000 okkas",,
1879-04-15,Kut,0,1,,40,,40,
1879-04-16,Amara,0,1,,,,some cargo,
1879-04-20,Basra,1,0,,,"trip total 208,000 okkas",,
1879-04-21,Amara,1,0,,,10 tons coal,,
1879-04-22,Kut,1,0,,,15 tons coal,,
1879-04-30,Gherara,1,0,,,1 horse,,horse of Jebra Asfar
1879-07-02,Kut,1,1,,,coal,cargo,
1879-07-09,Baghdad,1,0,,,8000 okkas,,
1879-07-10,Baghdad,1,0,,,"20,000 okkas",,local cargo
1879-07-15,,0,1,,,,100 bales wool,left in boat 
1879-07-21,Kut,1,0,,,coal,,
1879-07-22,Kut,1,1,,,coal,cargo,
1879-07-23,Ali Gharbi,0,1,,,,"money, cargo",
1879-07-23,Amara,0,1,,,,cargo,
1879-07-31,Qurna,0,1,,46,,46,
1879-08-01,Basra,0,0,,,,,cargo of 5 steamers at Custom House
1879-08-04,Basra,1,0,,,3 boatloads cargo,,"cargo of ""Agra"""
1879-08-05,Basra,1,0,,,"40,000 okkas total",,to exchange w City of London
1879-08-05,Maghil,1,0,,,30 tons coal,,
1879-08-06,Qurna,0,1,,,,letters,
1879-08-07,Abu Roba sudd,0,0,,,,,discharging cargo for CoL
1879-08-12,Abu Roba sudd,0,0,,,,,taking cargo of City of London
1879-08-13,Qurna,0,1,,,,10 bales tobacco,
1879-08-26,Maghil,1,0,,,"40 tons coal, hoop iron; trip total 34,000 okkas",,iron of Lynch
1879-08-28,[Ressafah],0,1,,,,2 tons coal,
1879-08-30,[City of London],1,0,,,"25,000 okkas",,
1879-08-30,Ali Gharbi,0,1,,,,specie,
1879-09-01,Amara,0,1,,50,,50,
1879-09-02,Qurna,0,1,,29,,29,
1879-09-08,Basra,1,0,,,"40,000 okkas cargo total",,
1879-09-08,Maghil,1,0,,,55 tons coal,,
1879-09-09,Qurna,1,0,,,letters,,
1879-09-11,[City of London],1,0,,,"20,000 okkas",,
1879-09-13,Sheikh Saad,0,1,,,,specie,
1879-09-14,Amara,0,1,,30,,30,
1879-09-18,Basra,1,0,,,"33,000 okkas cargo",,
1879-09-18,Maghil,1,0,,,"45 tons coal, 150 bags grain; trip total 41,000 okkas cargo",,grain of Lynch; 20 tons of the coal for City of London
1879-09-21,Kut,1,0,,,5 tons coal,,
1879-09-26,[City of London],1,0,,,"7,000 okkas cargo",,
1879-10-01,Amara,1,1,,14,coal,14,
1879-10-02,Qurna,0,1,,,,letters,
1879-10-02,Maghil,1,0,,,coal,,
1879-10-04,Maghil,1,0,,,"coal, 100 bundles hoop iron",,iron of Lynch
1879-10-05,Amara,1,0,,,specie,,
1879-10-08,Amara,0,1,,22,,22,
1879-10-10,Basra,1,0,,,"30,000 okkas",,
1879-10-14,Maghil,1,0,,,coal,,
1879-10-19,Amara,0,1,,14,,14,
1879-10-20,Qurna,0,1,,,,letters,
1879-10-21,Basra,0,1,,42,,42,
1879-10-22,Basra,1,0,,,"56,000 okkas",,through cargo
1879-10-24,Maghil,1,0,,,"55 tons coal; trip total 60,000 okkas",,30 tons coal for City of London
1879-10-24,Qurna,1,0,,,letters,,
1879-10-25,Amara,1,0,,,5 tons coal,,
1879-10-26,Ali Gharbi,1,0,,,total passenger luggage 600 okkas,,
1879-10-26,Sheikh Saad,0,1,,,,1 bundle money,
1879-10-26,[City of London],1,0,,,"20,000 okkas",,
1879-10-28,Amara,0,1,,17,,17,
1879-10-29,Qurna,0,1,,,,2 bales,
1879-10-29,Maghil,0,1,,,,poles,
1879-10-31,Basra,1,0,,,bags of wheat,,"wheat from Bombay, going rotten"
