date,city,pass-on y/n,pass-off y/n,pass-on #,trip total passengers,pass-off #,notes
1879-09-14,Amara,0,1,,,21.5,
1879-09-15,Qurna,0,1,,,7,
1879-09-18,Maghil,1,0,78,112.5,,
1879-09-19,Qurna,0,1,,,6,
1879-09-20,Amara,1,1,6,,7,
1879-09-21,Kut,1,1,14,,5,
1879-09-26,[City of London],1,0,354,,,1C: 9 natives and Persians; 2C: 2 people; deck mostly Persian pilgrims; incl new kaymakam of Kut Omer Efendi w family
1879-09-29,Azizieh,0,1,,,2,took in passengers who had walked down to Azizieh
1879-09-30,Kut,0,1,,,19.5,pass-off incl new kaymakam Omer Efendi + 10.5 followers
1879-10-01,Sheikh Saad,0,1,,,2,
1879-10-01,Ali Gharbi,0,1,,,3,
1879-10-01,Amara,0,1,,,20,
1879-10-02,Qurna,0,1,,,1,
1879-10-04,Maghil,1,0,64,,,
1879-10-05,Amara,1,1,21,,8,
1879-10-07,[City of London],1,0,184,,,pass-on incl Jeboory Asfar
1879-10-08,Amara,0,1,,,23.5,
1879-10-09,Qurna,0,1,,,1,
1879-10-09,Maghil,1,0,1,,,Mr Taylor
1879-10-14,Basra,1,0,165,,,2C: one Jew
1879-10-15,Amara,1,1,yes,,23.5,
1879-10-17,[City of London],1,0,193.5,,,"1C: 6 Persians and Jews, Christian woman wife of Ni'man Nazo; 2C: 2 people"
1879-10-19,Amara,0,1,,,31.5,
1879-10-20,Qurna,0,1,,,yes,
1879-10-24,Maghil,1,0,75.5,,,cabin: Mrs Tartt; 2C: 1 person (same?)
1879-10-24,Qurna,1,0,1,,,
1879-10-25,Amara,1,1,25.5,,18,
1879-10-26,Ali Gharbi,0,1,,,1,
1879-10-26,[City of London],1,0,108.5,,,1C: Yaqub Mekemmel; 2C: 4 natives
1879-10-28,Ali Gharbi,1,1,1,,1,
1879-10-28,Amara,0,1,,,26,
1879-10-28,Kalat Salih,0,1,,,2,pass-off incl Habib Shiha
1879-10-29,Qurna,0,1,,,7,
1879-10-29,Maghil,0,1,,,2,servants for Mr Tartt
1879-11-01,Basra,1,0,195.5,240.5,,
1879-11-02,Amara,1,1,15,,17,
1879-11-03,Ali Gharbi,1,0,2,,,
1879-11-04,Kut,1,1,28,,5,
1879-11-14,Baghdad,1,0,86,,,"1C: Naum Abud, Mina Abud, Naum Abud's son; Mr Tartt (free?); 2C: one Jew, Hannosh servant of Dr Colvill"
1879-11-15,,0,0,,,,passenger gave birth
1879-11-16,Kut,0,1,,,10,
1879-11-17,Amara,0,1,,,18,
1879-11-18,Qurna,0,1,,,9.5,
1879-11-18,Maghil,0,1,,,36,Mr Tartt + 35 blacksmith boys and men for new steamer
1879-11-21,Maghil,1,0,147,183,,"all deck, mostly Persians"
1879-11-22,Amara,1,1,26,,3,
1879-11-23,Ali Gharbi,1,1,2,,1,
1879-11-23,Kut,1,1,8,,10,
1879-12-03,Baghdad,1,0,127,,,"2C: 5 Jews, 1C: Mrs Joseph Gubbay (Jewish) going to Bombay"
1879-12-05,Kut,0,1,,,11,
1879-12-05,Sheikh Saad,0,1,,,2,
1879-12-06,Ali Gharbi,1,1,2,,1,
1879-12-06,Amara,0,1,,,19,
1879-12-07,Azair,0,1,,,16,
1879-12-07,Qurna,0,1,,,2,
1879-12-10,Maghil,0,0,,,,1C: Mansur Pasha of Muntafiq; 58 tickets taken at Lynch office
1879-12-12,Amara,1,1,41.5,,9,pass-on incl Sheikh Shejah and 9 others 
1879-12-12,Ali Gharbi,0,1,,,2,
1879-12-13,Kut,1,1,33.5,,13,
1880-01-20,Baghdad,1,0,130,,,"1C: Mr Sansom, Rezooki Abud [Blosse Lynch]"
1880-02-12,Thaji/Baghdadieh,0,0,,,,1C: Mr Braham Englishman employed by municipality of Bombay
1880-05-17,Baghdad,1,0,108,185,,"1C: Englishman buyin ghorses, Mr Hart; Yousif Marine free"
1880-05-18,Kut,0,1,,,27,
1880-05-18,Ali Gharbi,0,1,,,3,
1880-05-19,Amara,1,1,17,,33,
1880-05-19,Azair,1,0,48.5,,,
1880-05-21,Basra,1,0,141,315,,
1880-05-22,Qurna,1,1,4,,3,
1880-05-22,Azair,1,0,113,,,
1880-05-23,Amara,1,1,46.5,,31.5,
1880-05-24,Ali Gharbi,1,1,5.5,,14,
1880-05-25,Kut,1,1,8,,14,
1880-05-25,[Khalifah],0,1,,,10,"family of passenger who fell overboard, Persian Jews - want to go back to look for body"
1880-05-27,Bostan,1,1,12,,12,landed 12 Indians to visit tomb of Selman
1880-06-01,Baghdad,1,0,YES,201,,
1880-06-01,Azizieh,0,1,,,1,Khalil Efendi
1880-06-02,Sheikh Saad,0,1,,,3,
1880-06-02,Ali Gharbi,1,1,11.5,,5,
1880-06-02,Amara,1,1,8,,43.5,
1880-06-03,Azair,0,1,,,1,
1880-06-03,Qurna,0,1,,,3.5,
1880-06-05,Basra,1,0,94,131,,"1C: Diya Bey son of Abdulrahman Pasha of Baghad, Ottoman mufettish, Michael Sayegh to Amara"
1880-06-06,Qurna,1,1,2,,3,
1880-06-06,Kalat Salih,0,1,,,3,booked to Amara
1880-06-07,Amara,1,1,30,,14,
1880-06-08,Ali Gharbi,0,1,,,1,
1880-06-08,Kut,1,1,5,,5,
1880-06-15,Baghdad,1,0,146.5,165.5,,1C: Dr Bowman free; Nemoony sister of Abdulrahman Pacaci and wife of Ali Merdan to Amara
1880-06-15,Gherara,0,1,,,1,Mr Tartt
1880-06-15,Kut,0,1,,,20.5,
1880-06-16,Sheikh Saad,0,1,,,3,
1880-06-16,Ali Gharbi,1,1,3,,1,
1880-06-16,Amara,0,1,,,56,pass-on incl Michael Sayegh
1880-06-17,Qurna,0,1,,,3,
1880-06-18,Basra,1,0,35.5,59,,
1880-06-18,Shaliyeh,0,1,,,3,"Yousif, Michael, Rufail"
1880-06-19,Amara,1,1,11.5,,12,
1880-06-21,Kut,0,1,,,3,
1880-06-27,Baghdad,1,0,35.5,41.5,,
1880-06-27,Gherara,0,1,,,4,"Blockey, Mrs Cowley, Alfred Holland, Mr Tartt"
1880-06-28,Kut,0,1,,,11.5,
1880-06-28,Ali Gharbi,0,1,,,3,
1880-06-29,Amara,0,1,,,10,
1880-07-03,Basra,1,0,47.5,106,,
1880-07-03,Amara,1,1,28.5,,9,
1880-07-04,Ali Gharbi,1,0,10,,,
1880-07-04,Kut,1,1,20,,8,
1880-07-11,Baghdad,1,0,68.5,89,,
1880-07-12,Kut,0,1,,,10,
1880-07-12,Sheikh Saad,0,1,,,1,Mons Habib from Kut
1880-07-13,Flefleh,0,1,,,1+?,wife and family of Faris our carpenter
1880-07-13,Amara,0,1,,,15,
1880-07-14,Qurna,0,1,,,2,
1880-07-16,Basra,1,0,yes,216,,"1C: mufettish al-adliyeh, messing"
1880-07-16,Maghil,0,1,,,3,"Yousif, Michael, Yousif Bey Zuhayr (+others)"
1880-07-17,Azair,0,1,,,9,zaptiyehs
1880-07-17,Kalat Salih,1,1,15,,5,zaptiyehs on and off
1880-07-17,Amara,1,1,58.5,,36.5,
1880-07-18,Ali Gharbi,1,1,5,,10,
1880-07-19,Kut,1,1,40.5,,20 +28,28 zaptiyehs
1880-07-20,Azizieh,1,0,4,,,picked up from goffa
1880-08-08,Baghdad,1,0,109.5,132.5,,
1880-08-09,Azizieh,0,1,,,1,Jewish woman
1880-08-11,above Kut,0,1,,,25.5,Kut passengers landed and walked in or by goffa
1880-08-12,Amara,1,1,21,,15,
1880-08-12,[boat near Kalat Salih],0,1,,,2,Turkish officers free
1880-08-12,Azair,0,1,,,3,Jews
1880-08-12,Qurna,0,1,,,3,
1880-08-14,Maghil,1,0,53,110.5,,
1880-08-15,Qurna,0,1,,,1,
1880-08-15,[Meskeneh],0,1,,,2,"members of ""Meskeneh"" crew"
1880-08-15,Azair,1,0,3,,,
1880-08-15,Kalat Salih,0,1,,,4,
1880-08-15,Amara,1,1,29,,28.5,
1880-08-16,Ali Gharbi,1,1,5,,4,
1880-08-16,Kut,1,1,16.5,,4,
1880-08-22,Baghdad,1,0,99,121,,
1880-08-23,Azizieh,0,1,,,1,Mudir of Azizieh Jawad Efendi
1880-08-25,Kut,0,1,,,21,
1880-08-25,Ali Gharbi,0,1,,,3,
1880-08-25,Amara,0,1,,,33.5,
1880-08-26,Azair,0,1,,,1,Jew
1880-08-26,Qurna,0,1,,,1,
1880-08-27,Basra,1,0,38,82.5,,
1880-08-27,Maghil,0,1,,,3,"Yousif, Michael, Taylor"
1880-08-28,Amara,1,1,19,,11,
1880-08-30,Kut,1,1,26.5,,5,
1880-09-05,Baghdad,1,0,96.5,121,,2C: 1 Jew
1880-09-05,Gherara,0,1,,,2,Mr Tartt and son
1880-09-07,Kut,0,1,,,19.5,
1880-09-08,Ali Gharbi,1,1,7.5,,1,
1880-09-08,Amara,1,1,9,,19.5,
1880-09-10,Basra,1,0,35,68,,"2C: apothecary from Bombay for ""Comet,"" traveler from Portugal both messing; 1C: Joseph Tonietti"
1880-09-11,Amara,1,1,18,,11,
1880-09-12,Ali Gharbi,0,1,,,2,
1880-09-12,Kut,1,1,14,,6,
1880-09-19,Baghdad,1,0,275,303.5,,"1C: 6 natives, Jeboory Asfar, 2 sons of Abdulrahman Pacaci free; 2C: Mr Maschereno old apothecary, 2 others"
1880-09-19,Gherara,0,1,,,10,"Eliza, Antone, Terrooza, Hannosh Asfar, Georji Asfar, Tookyeh daughter of Tanton, Mr Cowley, Alfred Holland, Blockey, Mr Tartt + children"
1880-09-21,Kut,0,1,,,39,
1880-09-23,Amara,0,1,,,45,pass-off incl Abdulrezaq Khudayri
1880-09-23,Qurna,0,1,,,6,
1880-09-24,Basra,1,0,187,288,,"1C: Mr Plowden British resident, Ismail Efendi a govt clerk, 4 Indian women; 2C: 1 Turk, Regina wife of Fathalla Shiha and daughter of Dr Tonietti"
1880-09-24,Sheliyeh,0,1,,,2,"Yousif, Michael"
1880-09-25,Qurna,0,1,,,7.5,
1880-09-25,Amara,1,1,62,,26.5,pass-on incl Gherireh wife of Sheikh Shejah
1880-09-26,Ali Gharbi,1,1,1,,4,
1880-09-26,Kut,1,1,35,,5,pass-on incl Sheikh Nassif of Amara tribe and fellows
1880-09-28,Diyala,1,0,1,,,Ahmed Agha [from goffa]
1880-10-02,Baghdad,0,0,,,,Persian pilgrims
1880-10-03,Baghdad,1,0,349,408,,pass-on free Akif Bey son of Ashraf Pasha and his wife; 1C: 1 Turk; 2C: 2 Persians
1880-10-03,Gherara,0,1,,,2,"Mr Blockey, Mr Tartt"
1880-10-03,Rustomyeh,0,1,,,2,"Bolus Magho, Haji Muhammad Pacaci"
1880-10-03,Abu Jehash,0,1,,,1,Johnny Kasperkhan
1880-10-05,Kut,1,1,27,,33,
1880-10-07,Sheikh Saad,1,1,14,,1,pass-on from goffa
1880-10-07,Ali Gharbi,1,1,9.5,,7,passenger fell overboard but rescued
1880-10-08,Amara,0,1,,,76.5,
1880-10-10,Basra,1,0,181,269.5,,"1C: 6 Indians of Zanzibar, Haji Efendi; 2C: son of Abdulrahman Pacaci"
1880-10-10,Shabiyeh,0,1,,,3,"Yousif, Michael, Rufail"
1880-10-11,Amara,1,1,69.5,,30,
1880-10-12,Flefleh,0,1,,,1,
1880-10-12,Ali Gharbi,0,1,,,5,
1880-10-12,Kut,1,1,18,,8,
1880-10-17,Baghdad,1,0,144,183,,2C: 2 people
1880-10-17,Gherara,0,1,,,2,"Mrs Cowley, Alfred Holland"
1880-10-17,Ctesiphon,0,1,,,6,"Mr and Mrs Wortmann and family, Mr and Mrs de Sarzec, daughter of Capt Dominici, Antone Apikyan"
1880-10-19,Kut,1,1,19.5,,29.5,
1880-10-19,Sheikh Saad,1,0,4,,,
1880-10-19,Ali Gharbi,1,1,2,,1,
1880-10-19,Flefleh,0,1,,,3,pass-off incl bride for Selumi Efendi the mudir
1880-10-20,Amara,0,1,,,36.5,
1880-10-20,Azair,0,1,,,13.5,
1880-10-20,Qurna,0,1,,,3,nb place not specified 
1880-10-22,Basra,1,0,218,252,,1C: Commandant Rivoir of French str; 2C: Jewish woman
1880-10-22,Shabiyeh,0,1,,,1,Michael
1880-10-22,Qurna,0,1,,,6,"men of ""Beacon"""
1880-10-23,Amara,1,1,28,,18,
1880-10-24,Ali Gharbi,1,0,1,,,
1880-10-24,Kut,0,1,,,5,
1880-10-31,Baghdad,1,0,143,162,,"1C: Mons and Madm de Sarzec, Commandant de Rivoir, Khaled Bey son of Qasim Pasha Zuhayr, Khaled's clerk Molla Abdulaziz, 1 Jew, English nurse of Mr Clarke; 2C: 4 natives"
1880-10-31,Gherara,0,1,,,2,"Mr Tartt, Khaled Bey son of Qasim Pasha"
1880-11-03,Kut,1,1,11,,35.5,
1880-11-04,Ali Gharbi,0,1,,,1,
1880-11-05,Amara,0,1,,,43,
1880-11-06,Basra,1,0,245.5,,,
1880-11-06,Qurna,0,1,,,2,[one page missing]
1880-11-07,Amara,1,1,21,,12,
1880-11-08,Kut,1,1,6,,7.5,
1880-11-10,Bostan,0,1,,,35,landed Indians to visit tomb of Selman
1880-11-10,Ctesiphon,1,0,35,,,picked up the Indians
1880-11-14,Baghdad,1,0,95.5,110.5,,
1880-11-15,Kut,0,1,,,8,
1880-11-15,Ali Gharbi,0,1,,,1,
1880-11-16,Amara,0,1,,,13.5,
1880-11-16,Azair,0,1,,,2.5,Jews
1880-11-16,Qurna,0,1,,,1,
1880-11-18,Basra,1,0,249.5,300.5,,
1880-11-18,Azair,0,1,,,2.5,
1880-11-19,Amara,1,1,32,,19,
1880-11-20,Sheikh Saad,0,1,,,3,
1880-11-20,Kut,1,1,15,,13,
1880-11-28,Baghdad,1,0,122,143,,1C free: Mrs Cowley and children; 2C: Postmaster of Baghdad and family free
1880-11-28,Gherara,0,1,,,1,Capt Downing
1880-11-30,Kut,1,1,10,,14,
1880-12-01,Amara,0,1,,,19,
1880-12-02,Azair,1,0,2,,,
1880-12-02,Qurna,0,1,,,6.5,
1880-12-04,Basra,1,0,163.5,207,,
1880-12-05,Azair,1,0,6,,,
1880-12-05,Amara,1,1,27,,12,
1880-12-06,Ali Sharqi,0,1,,,1,buried Persian passenger died on board; deckman fell overboard
1880-12-06,Ali Gharbi,1,0,3,,,
1880-12-07,Kut,1,1,14,,11,
1880-12-12,Baghdad,1,0,171,,,note JMS not on board
1880-12-16,Baghdad,1,0,184.5,,,nb: unclear what steamer this refers to
1880-12-26,Baghdad,1,0,280.5,292.5,,"1C: 3 sons of Pacaci free, Mrs Cuthbert daughter of Abdulla Malcolm, Mr Cunningham, Mr Carwan editor of Times of India, Blockey; 2C: son of Abdulla Malcolm, 2 Persians"
1880-12-27,Kut,0,1,,,30,
1880-12-28,Amara,0,1,,,27,
1880-12-28,Kalat Salih,0,1,,,1,
1880-12-29,Qurna,0,1,,,3,
1880-12-30,Maghil,1,0,57,94,,"1C: Nakib Muhammad Said Efendi, Hannosh Asfar; 2C: 3 people of nakib, Yousif Ni'man"
1880-12-31,Qurna,0,1,,,5,"2 passengers, 3 men for Meskeneh"
1880-12-31,Amara,1,1,33,,12,
1881-01-01,Ali Gharbi,0,1,,,2,
1881-01-01,Kut,1,1,4,,5,
1881-01-09,Baghdad,1,0,346,366,,2C: 7 people; 1C: Johnny son of Birjoni storekeeper in Custom House of Basra
1881-01-10,Kut,0,1,,,18,
1881-01-11,Ali Gharbi,0,1,,,13,
1881-01-12,Amara,0,1,,,55.5,passenger died - jumped overboard suicide - Indian woman w a Nawab
1881-01-12,Qurna,0,1,,,2,
1881-01-12,Maghil,0,0,,,,landed dead body
1881-01-14,Basra,1,0,134,184,,"1C: 4.5 native merchants of Basra, Mr Robertson + 5 servants; 2C: 3 people"
1881-01-15,Amara,1,1,22.5,,13,pass-on incl 1C: Majid brother of Abdulbaki mukhtar
1881-01-16,Ali Gharbi,1,1,2,,2,
1881-01-16,Kut,1,1,24,,10,
1881-01-20,Baghdad,1,0,38.5,50.5,,Mr Tartt
1881-01-21,Kut,0,1,,,14.5,
1881-01-22,Amara,0,1,,,6.5,
1881-01-23,Qurna,0,1,,,16,"2 passengers, 14 guards from Amara"
1881-01-27,Basra,1,0,30,65.5,,1C: Mr Hurner 
1881-01-27,Qurna,0,1,,,17.5,"2.5 passengers, 15 soldier guards"
1881-01-28,Amara,1,1,19.5,,5,
1881-01-29,Kut,1,1,8.5,,4,
1881-02-04,Baghdad,1,0,171,186.5,,"1C: Revd Mr Burce English missionary in Iran, Dutch Mr Collignon of Hotz and Zoon to Isfahan, Turk Ali Bey"
1881-02-04,Gherara,0,1,,,1,Mr Tartt
1881-02-05,Kut,1,1,8,,24,
1881-02-05,Ali Gharbi,0,1,,,1,
1881-02-05,Amara,1,1,21.5,,30.5,"6.5 passengers, 15 soldier-escorts"
1881-02-06,Qurna,0,1,,,15,soldier-escorts
1881-02-07,Basra,1,0,189,,,"lots of Persian pilgrims; 1C: Rezooki Sayegh, 7 others Persians; 2C: 5.5 people"
1881-02-07,Maghil,1,1,1,,2,"pass-off Michael, Yousif; pass-on Rufail"
1881-02-08,Qurna,1,0,15,,,soldier-escorts
1881-02-08,Amara,1,1,33.5,,7.5,
1881-02-09,Ali Gharbi,0,1,,,2,passengers w no money to pay
1881-02-09,Kut,0,1,,,9.5,
1881-02-20,Baghdad,1,0,161.5,199,,"1C?: Pere Jan Joseph French priest, Ferejallah son of Naum Abud, MR Andrews of Darby; Mr and Mrs Tartt"
1881-02-20,Kut,1,1,10,,30.5,
1881-02-21,Ali Gharbi,0,1,,,3,
1881-02-21,Amara,1,1,24.5,,16.5,
1881-02-22,Azair,0,1,,,2,
1881-02-22,Qurna,0,1,,,13,"3 passengers, 10 soldiers"
1881-02-22,Maghil,0,0,,,,towing some coolies
1881-02-24,Basra,1,0,202.5,318.5,,"1C: Pere Joseph, Parsi superintendant of post offices free, Mrs Faragher free"
1881-02-24,Sahib Zaman,0,1,,,4,"Capt Avern, Mr Darby, Dr Clement, Englishman of Fao telegraph"
1881-02-24,Qurna,1,1,10,,4,pass-on soldier-guards
1881-02-25,Azair,1,0,3,,,Jews
1881-02-25,Amara,1,1,70.5,,22,pass-on lost of Ma'dan women and Arabs going on pilgrimage
1881-02-26,Ali Gharbi,0,1,,,6,
1881-02-27,Kut,1,1,40,,23,
1881-03-01,Bostan,0,1,,,50,Indians to visit tomb of Selman
1881-03-01,Hudeitha,1,0,50,,,re-embarking Indians from tomb
1881-03-05,Baghdad,1,0,224.5,268,,1C: Mrs Faragher free
1881-03-06,Kut,1,1,9,,19.5,
1881-03-07,Ali Gharbi,0,1,,,6,
1881-03-07,Amara,1,1,34.5,,52.25,
1881-03-08,Qurna,0,1,,,6,
1881-03-09,Basra,1,0,211,296.5,,"extra 40 crew of ""City of London"" free; crew of ""Comet"" and 7 officers incl Capt Downing, Mr Abdulla, 2nd engineer, apothecary, clerk, carpenter; capt and 8 officers of ""Beacon"", Dr Clement of quarantine + 3 servants, Yousif Marine"
1881-03-10,Qurna,1,0,6,,,"zaptiyes for crew of ""Beacon"""
1881-03-10,Azair,0,1,,,21,"4 officers and 6 crew of Beacon, Yousif Marine, 4 Arabs, 6 zaptiyes"
1881-03-10,Kalat Salih,0,1,,,11,
1881-03-10,Amara,1,1,yes,,35,"25 passengers, 10 guards"
1881-03-11,Ali Gharbi,0,1,,,8,
1881-03-11,Kut,0,1,,,7.5,
1881-03-20,Baghdad,1,0,99,,,"1C: Nakib of Basra Seyyid Muhammad Said Efendi and clerk Haji Isa, Razkallah Cabbalih, Mr Darby, brother of Commodore of Basra free; 2C: 3.5 people"
1881-03-21,Kut,0,1,,,23.5,
1881-03-21,Sheikh Saad,0,1,,,2,
1881-03-21,Ali Gharbi,0,1,,,1,
1881-03-21,Amara,1,1,6,,42,
1881-03-22,Qurna,0,1,,,17,"5 passengers, 11 soldiers, brother of Commodore"
1881-03-23,Garmat Ali - quarantine,0,1,,,30,passengers for Basra on shore under tents
1881-03-24,Garmat Ali - quarantine,1,0,108,,,"1C: French Chancelier Mons Piat, 1 very young person"
1881-03-24,Qurna,1,0,11,,,guards
1881-03-24,Amara,1,1,26,,8,
1881-03-25,Ali Gharbi,0,1,,,2,
1881-03-26,Kut,1,1,10,,7,
1881-04-03,Baghdad,1,0,203.5,,,"1C: Salih Bey mutasarrif of Amara, 4 Persian womwen, 1 Persian man, Mrs Clarke"
1881-04-03,[Khalifah],1,1,1,,1,Mr Carr 2nd engineer to Khalifah; Mr Hooks 2nd engineer of Khalifah to Blosse Lynch
1881-04-04,Kut,0,1,,,38.5,
1881-04-04,Sheikh Saad,0,1,,,2,
1881-04-05,Ali Gharbi,1,1,9,,5,"pass-on Shaykh Shejah Husayn Efendi head of mercantile majlis, Mu'awin of Muda'I al-Umum, 7 others to meet Salih Bey mutasarrif of Amara"
1881-04-05,Amara,1,1,15,,80,pass-on guards
1881-04-06,Qurna,0,1,,,34,"pass-off 15 guards, 19 passengers"
1881-04-06,Garmat Ali - quarantine,0,1,,,73,pass-off mostly Persians incl Nasir al-Mulk and 32 followers
1881-04-08,Garmat Ali - quarantine,1,0,96.5,,,1C: Mrs Clarke and servants (free?)
1881-04-08,Qurna,1,0,20,,,"pass-on 15 guards, 5 passengers"
1881-04-09,Amara,1,1,19,,37.5,"pass-off 15 guards, 22.5 passengers"
1881-04-10,Kut,1,1,27,,3,
1881-04-10,[Khalifah],1,1,5,,14,"pass-off Mosuli coolies; pass-on sister Eliza, Medula, Giuseppina, Eliza, Alexander who had been accompanying Blockey et al"
1881-04-17,Baghdad,1,0,62,,,2C: Shaykh Mutlak al-Sa'dun of Maghil; Tookyeh Eliza's daughter paying deck
1881-04-17,Gherara,0,1,,,1,Mr Tartt
1881-04-17,Ctesiphon,0,1,,,2,Abdulsalam Khudayri and man free
1881-04-17,Azizieh,0,1,,,1,free passenger
1881-04-17,Kut,1,1,6,,13,
1881-04-18,Ali Gharbi,0,1,,,7,
1881-04-18,Amara,1,1,12,,17.5,pass-on guards
1881-04-19,Qurna,0,1,,,12,guards
1881-04-21,Garmat Ali - quarantine,1,0,39.5,,,1C: Haji Ibrahim Maymany
1881-04-21,Qurna,1,0,11+,,,"pass-on 11 passengers, plus guards"
1881-04-22,Kalat Salih,0,1,,,3,
1881-04-22,Amara,1,1,26.5,,11,
1881-04-23,Ali Gharbi,0,1,,,2,
1881-04-23,Kut,1,1,29,,8.5,
1881-04-30,Baghdad,1,0,132.5,,,
1881-05-01,Ctesiphon,0,1,,,4,"Johnny, Artin, Yaqub Tessy, Rufail Sayegh (+ servants)"
1881-05-01,Kut,1,1,14,,18,
1881-05-02,Ali Gharbi,0,1,,,5,
1881-05-02,Amara,0,1,,,41.5,
1881-05-02,Azair,0,1,,,36,
1881-05-03,Neherat,0,1,,,10,guards (above Qurna)
1881-05-03,Garmat Ali - quarantine,0,1,,,48,
1881-05-04,Garmat Ali - quarantine,1,0,63.5,,,
1881-05-05,Qurna,1,0,yes,,,guard
1881-05-05,Amara,1,1,14,,4,
1881-05-06,Ali Gharbi,1,1,4,,2,
1881-05-06,Kut,1,1,12,,8.5,
1881-05-08,[Khalifah],0,1,,,14,Mosuli coolies
1881-05-14,Baghdad,1,0,247.5,,,
1881-05-14,[Khalifah],1,0,14,,,Mosuli coolies
1881-05-15,Kut,1,1,11,,30,
1881-05-15,Ali Gharbi,0,1,,,6,
1881-05-16,Amara,1,1,yes,,25,pass-on Turkish guard
1881-05-16,Azair,0,1,,,123,
1881-05-16,Garmat Ali - quarantine,0,1,,,74.5,
1881-05-18,Garmat Ali - quarantine,1,0,30.5,,,1C: commodore and Inlietty (?) agent of Turkish steamships
1881-05-18,Qurna,0,1,,,1,
1881-05-19,Azair,1,1,6,,2,
1881-05-19,Amara,1,1,44,,5,"pass-on: 2 free by Lynch, 2 free by Cowley incl Ali Durrah, man of ""Tel Afar"""
1881-05-20,Ali Gharbi,0,1,,,2,
1881-05-20,Kut,1,1,25,,5,
1881-05-28,Baghdad,1,0,197,,,1C: 2 Indians return to Bombay
1881-05-28,[Khalifah],1,1,yes,,4,"pass-off Antone Apikyan, Yaqub Sufayr, 2 Jews; pass-on Mosuli coolies"
1881-05-29,Kut,1,1,5,,15,
1881-05-29,Amara,1,1,25,,26.5,"pass-on 10 guards, 15 passengers"
1881-05-30,Azair,0,1,,,135,
1881-05-30,Qurna,0,1,,,10,Turkish guard
1881-06-01,Garmat Ali - quarantine,1,0,99.5,,,
1881-06-01,Qurna,1,0,6.5,,,
1881-06-02,Azair,1,0,40.5,,,
1881-06-02,Amara,1,1,39,,17,
1881-06-03,Ali Gharbi,1,1,7,,3,
1881-06-03,Kut,1,1,36,,20,pass-on incl Bolus Serkis
1881-06-04,[Khalifah],0,1,,,15,Mosuli coolies
1881-06-11,Baghdad,1,0,54.5,,,"1C: 2nd engineer of ""Comet"" w servant"
1881-06-12,Kut,0,1,,,16,
1881-06-12,Sheikh Saad,0,1,,,3,
1881-06-13,Amara,0,1,,,26.5,
1881-06-13,Garmat Ali - quarantine,0,1,,,19.5,
1881-06-14,Garmat Ali - quarantine,1,0,46.5,,,
1881-06-15,Qurna,1,0,6,,,
1881-06-15,Azair,1,0,15.5,,,
1881-06-15,Kalat Salih,0,1,,,7.5,booked for Amara
1881-06-15,Amara,1,1,57.5,,19.5,pass-on incl 4 Jews from Azair w returns from Azair
1881-06-16,Ali Gharbi,0,1,,,7,
1881-06-16,Kut,1,1,11,,5,
1881-06-25,Baghdad,1,0,84.5,,,1C: Wahley Efendi and wife (new mutasarrif of Amara) free
1881-06-26,Kut,0,1,,,11,
1881-06-26,Sheikh Saad,0,1,,,2,
1881-06-26,Ali Gharbi,0,1,,,1,
1881-06-27,Amara,0,1,,,55,
1881-06-28,Garmat Ali - quarantine,1,0,47,,,2C: postmaster for Baghdad; deck Persian consul of Basra Abbas Quli Khan and 15 followers
1881-06-29,Amara,1,1,60.5,,4,"pass-on incl former mutasarrif Salih Bey w family, 20 followers"
1881-06-30,Ali Gharbi,0,1,,,3,
1881-06-30,Flefleh,0,1,,,1,Selloomy Efendi
1881-06-30,Kut,1,1,26,,12,
1881-07-09,Baghdad,1,0,95.5,,,"1C: Haji Ibrahim Maymany, 1 Indian, Antone Apikyan to Ali Gharbi"
1881-07-10,Kut,0,1,,,32,
1881-07-10,Ali Gharbi,0,1,,,6,pass-off incl Antone Apikyan+2 servants
1881-07-11,Amara,1,1,10,,32.5,pass-on Turkish guard
1881-07-11,Qurna,0,1,,,1,
1881-07-11,Kteban,0,1,,,2,booked for Basra - jumped over and swam to shore
1881-07-11,Garmat Ali - quarantine,0,1,,,23,"supposed to be 27 - two jumped over at Kteban, 2 stayed at Amara"
1881-07-12,Garmat Ali - quarantine,1,0,60,,,1C: Ahmed Efendi and wife of family of Alusi; 2C: 1 woman
1881-07-12,Qurna,1,0,6,,,pass-on family of kaymakam Ibrahim Bey
1881-07-13,Amara,1,1,46.5,,19,
1881-07-14,Ali Gharbi,0,1,,,4,
1881-07-14,Kut,1,1,27.5,,11,
1881-07-22,Baghdad,1,0,153.5,,,1C: Mukhtar Bey mektupcu of vali
1881-07-22,Gherara,1,1,1,,1,pass-on assistant clerk/tallyman Yousif Goorji; pass-off Mr Tartt
1881-07-22,Ja'far,0,1,,,3,no money
1881-07-23,Kut,0,1,,,14,
1881-07-23,Sheikh Saad,0,1,,,3.5,
1881-07-23,Amara,0,1,,,19.5,
1881-07-24,Qurna,0,1,,,1,
1881-07-25,Garmat Ali - quarantine,0,1,,,118.5,Indian passengers
1881-07-26,Garmat Ali - quarantine,1,0,73,,,
1881-07-26,Qurna,0,1,,,6,pass-off Ibrahim Bey kaymakam and 5 followers
1881-07-27,Kalat Salih,0,1,,,yes,passengers booked for Amara
1881-07-27,Amara,1,1,60.5,,27,
1881-07-27,Ali Gharbi,0,1,,,12,
